"Eff_Date","Course_ID","Offer_Nbr","TTble_for_SPlus","Est_Enrol_Total","Enrol_Component","Summer_Semester","Semester_1","Winter_Semester","Semester_2","Trimester_1","Trimester_2","Trimester_3","Quadmester_1","Quadmester_2","Quadmester_3","Quadmester_4","PCE_1","PCE_2","PCE_3","Summer_Crse_Coordinator","Sem1_Crse_Coordinator","Winter_Crse_Coordinator","Sem2_Crse_Coordinator","Tri1_Crse_Coordinator","Tri2_Crse_Coordinator","Tri3_Crse_Coordinator","Quad1_Crse_Coordinator","Quad2_Crse_Coordinator","Quad3_Crse_Coordinator","Quad4_Crse_Coordinator","PCE1_Crse_Coordinator","PCE2_Crse_Coordinator","PCE3_Crse_Coordinator"
"01/01/2017","107889","1","N","35","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1640253","","","","","","","","","",""
"01/01/2017","107890","1","Y","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1653498","","1653498","","","","","","","","","",""
"01/01/2017","107891","1","Y","35","CLN","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1653498","","1653498","","","","","","","","","",""
"01/01/2017","107892","1","N","50","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1191714","","1191714","","","","","","","","","",""
"01/01/2017","107893","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1191714","","1191714","","","","","","","","","",""
"01/01/2017","107894","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1191714","","1191714","","","","","","","","","",""
"01/01/2017","107895","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1191714","","1191714","","","","","","","","","",""
"01/01/2017","107896","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107898","1","N","20","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1638178","","","","","","","","","",""
"01/01/2017","107899","1","N","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1029968","","","","","","","","","","","",""
"01/01/2017","107900","1","N","20","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1108963","","","","","","","","","","","",""
"01/01/2017","107901","1","N","20","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1003302","","","","","","","","","","",""
"01/01/2017","107902","1","N","20","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1064916","","","","","","","","","","","",""
"01/01/2017","107903","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1088294","","","","","","","","","",""
"01/01/2017","107904","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1202937","","","","","","","","","",""
"01/01/2017","107905","1","N","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1065832","","","","","","","","","","","",""
"01/01/2017","107906","1","N","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1018746","","","","","","","","","","","",""
"01/01/2017","107907","1","N","20","SEM","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1032421","","1032421","","","","","","","","","",""
"01/01/2017","107908","1","N","20","SEM","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1032421","","1032421","","","","","","","","","",""
"01/01/2017","107909","1","N","20","SEM","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1032421","","1032421","","","","","","","","","",""
"01/01/2017","107910","1","N","20","SEM","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1032421","","1032421","","","","","","","","","",""
"01/01/2017","107911","1","N","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1065832","","","","","","","","","","","",""
"01/01/2017","107912","1","Y","30","WRK","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1672143","","","","","","","","","","","",""
"01/01/2017","107913","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107914","1","N","20","IND","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1187177","","1065832","","","","","","","","","",""
"01/01/2017","107915","1","N","35","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107916","1","N","35","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107917","1","N","35","","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","","","","","1127073","","1127073","","","","","","",""
"01/01/2017","107917","2","N","35","","N","N","N","N","N","N","N","Y","Y","Y","Y","N","N","N","","","","","","","","1033391","1127073","","","","",""
"01/01/2017","107918","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107920","1","N","1","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107921","1","N","20","SUP","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1064813","","1064813","","","","","","","","","",""
"01/01/2017","107922","1","N","20","SUP","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1064813","","1064813","","","","","","","","","",""
"01/01/2017","107923","1","N","20","SUP","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1064813","","1064813","","","","","","","","","",""
"01/01/2017","107924","1","N","20","SUP","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1064813","","1064813","","","","","","","","","",""
"01/01/2017","107925","1","N","5","SUP","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1634492","","","","","","","","","",""
"01/01/2017","107926","1","Y","35","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002160","","","","","","","","","","","",""
"01/01/2017","107927","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002160","","","","","","","","","",""
"01/01/2017","107929","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1002666","","1002666","","","","","","","","","",""
"01/01/2017","107930","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1002666","","1002666","","","","","","","","","",""
"01/01/2017","107931","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1002666","","1002666","","","","","","","","","",""
"01/01/2017","107932","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1002666","","1002666","","","","","","","","","",""
"01/01/2017","107933","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1002666","","1002666","","","","","","","","","",""
"01/01/2017","107934","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1106494","","","","","","","","","",""
"01/01/2017","107935","1","N","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002666","","","","","","","","","","","",""
"01/01/2017","107936","1","N","25","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107942","1","N","25","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1002666","","1002666","","","","","","","","","",""
"01/01/2017","107956","1","N","25","SUP","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1066191","","1066191","","","","","","","","","",""
"01/01/2017","107957","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107958","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107959","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107960","1","N","35","","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107961","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107962","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107963","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107964","1","N","35","","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107965","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107966","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107967","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107968","1","N","35","","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107969","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107970","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107971","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107972","1","N","35","","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107973","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107974","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107975","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107976","1","N","35","","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107977","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1138032","","1138032","","","","","","","","","",""
"01/01/2017","107978","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1138032","","1138032","","","","","","","","","",""
"01/01/2017","107979","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1138032","","1138032","","","","","","","","","",""
"01/01/2017","107980","1","N","35","","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1138032","","1138032","","","","","","","","","",""
"01/01/2017","107981","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107982","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107983","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","107984","1","N","35","","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108001","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108002","1","Y","20","WRK","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1080325","","1080325","","","","","","","","","",""
"01/01/2017","108003","1","Y","20","LEC","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1080325","","1080325","","","","","","","","","",""
"01/01/2017","108004","1","N","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1076994","","","","","","","","","","","",""
"01/01/2017","108005","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1076994","","","","","","","","","",""
"01/01/2017","108006","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1076994","","","","","","","","","",""
"01/01/2017","108007","1","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108007","2","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108009","1","Y","10","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002073","","","","","","","","","",""
"01/01/2017","108010","1","Y","10","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1221985","","","","","","","","","",""
"01/01/2017","108011","1","N","10","WRK","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1100971","","","","","","","","","","","",""
"01/01/2017","108012","1","Y","18","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1634887","","","","","","","","","","","",""
"01/01/2017","108013","1","Y","18","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1159308","","","","","","","","","","","",""
"01/01/2017","108014","1","Y","14","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1672601","","","","","","","","","",""
"01/01/2017","108015","1","Y","18","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1672601","","","","","","","","","","","",""
"01/01/2017","108016","1","Y","10","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1164471","","","","","","","","","","","",""
"01/01/2017","108017","1","Y","10","WRK","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1098586","","","","","","","","","","","",""
"01/01/2017","108019","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108022","1","N","25","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1018459","","1018459","","","","","","","","","",""
"01/01/2017","108023","1","N","25","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1018459","","1018459","","","","","","","","","",""
"01/01/2017","108024","1","N","40","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1191540","","","","","","","","","","",""
"01/01/2017","108026","1","N","30","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1041162","","","","","","","","","","",""
"01/01/2017","108027","1","N","30","","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","","","1041162","","","","","","","","","","",""
"01/01/2017","108028","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108029","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108031","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108032","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108033","1","Y","20","","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","","","","1612465","","","1612465","","","","","","",""
"01/01/2017","108034","1","N","20","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1006784","","","","","","","","","","",""
"01/01/2017","108035","1","N","15","TUT","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1005133","","","","","","","","","","","",""
"01/01/2017","108036","1","N","15","TUT","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1005133","","","","","","","","","",""
"01/01/2017","108037","1","N","15","TUT","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1005133","","","","","","","","","","","",""
"01/01/2017","108038","1","N","15","TUT","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1005133","","","","","","","","","",""
"01/01/2017","108039","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108040","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108041","1","Y","30","","N","Y","N","Y","Y","N","Y","N","N","N","N","N","N","N","","1151925","","1151925","1151925","","1151925","","","","","","",""
"01/01/2017","108042","1","N","60","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1003153","","","","","","","","","",""
"01/01/2017","108043","1","N","150","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108044","1","N","40","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108045","1","Y","130","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1064971","","","","","","","","","","","",""
"01/01/2017","108046","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1126793","","","","","","","","","",""
"01/01/2017","108047","1","Y","80","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1650383","","","","","","","","","",""
"01/01/2017","108048","1","N","70","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108049","1","Y","200","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001781","","","","","","","","","",""
"01/01/2017","108050","1","Y","90","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002334","","","","","","","","","",""
"01/01/2017","108051","1","N","70","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108052","1","Y","100","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1020334","","","","","","","","","","","",""
"01/01/2017","108053","1","Y","120","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1182537","","","","","","","","","","","",""
"01/01/2017","108054","1","N","40","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1097744","","","","","","","","","","",""
"01/01/2017","108055","1","Y","100","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1182537","","","","","","","","","",""
"01/01/2017","108056","1","N","90","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108057","1","Y","90","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1030356","","","","","","","","","","","",""
"01/01/2017","108058","1","Y","80","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1181492","","","","","","","","","",""
"01/01/2017","108059","1","N","20","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108060","1","N","30","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108061","1","N","70","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108062","1","Y","50","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065874","","","","","","","","","",""
"01/01/2017","108063","1","Y","80","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002103","","","","","","","","","",""
"01/01/2017","108064","1","N","120","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108065","1","N","90","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108066","1","N","70","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108067","1","N","40","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108068","1","N","50","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108069","1","N","60","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108070","1","N","110","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108071","1","Y","150","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1003029","","","","","","","","","","","",""
"01/01/2017","108072","1","Y","100","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1209036","","","","","","","","","",""
"01/01/2017","108073","1","N","100","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108074","1","Y","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1001428","","","","","","","","","","","",""
"01/01/2017","108075","1","N","180","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108076","1","Y","45","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065870","","","","","","","","","",""
"01/01/2017","108077","1","Y","120","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066339","","","","","","","","","",""
"01/01/2017","108078","1","N","140","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108079","1","N","140","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108080","1","Y","40","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1172304","","","","","","","","","",""
"01/01/2017","108081","1","N","20","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","1065870","","","","","","","","","","","","",""
"01/01/2017","108082","1","N","10","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108083","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1172304","","","","","","","","","",""
"01/01/2017","108084","1","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1172304","","","","","","","","","","","",""
"01/01/2017","108085","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1209036","","","","","","","","","",""
"01/01/2017","108086","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1172304","","","","","","","","","",""
"01/01/2017","108087","1","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1221778","","","","","","","","","","","",""
"01/01/2017","108088","1","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1209036","","","","","","","","","","","",""
"01/01/2017","108089","1","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1105517","","","","","","","","","","","",""
"01/01/2017","108090","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1065870","","1065870","","","","","","","","","",""
"01/01/2017","108091","1","N","190","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108092","1","N","120","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108093","1","N","50","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1008573","","1008573","","","","","","","","","",""
"01/01/2017","108094","1","N","50","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1008573","","1008573","","","","","","","","","",""
"01/01/2017","108095","1","N","60","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108096","1","Y","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1013753","","","","","","","","","","","",""
"01/01/2017","108097","1","N","120","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108098","1","N","100","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108099","1","Y","100","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1011539","","","","","","","","","",""
"01/01/2017","108100","1","N","70","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108101","1","Y","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1071507","","","","","","","","","",""
"01/01/2017","108102","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1103374","","","","","","","","","",""
"01/01/2017","108103","1","Y","40","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1107805","","","","","","","","","","","",""
"01/01/2017","108105","1","Y","60","","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","","","","","","","","","","","1065043","","",""
"01/01/2017","108105","2","N","30","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108106","1","Y","260","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1055599","","","","","","","","","",""
"01/01/2017","108107","1","N","160","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108108","1","Y","140","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1138676","","","","","","","","","",""
"01/01/2017","108109","1","N","140","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108110","1","Y","200","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1167285","","","","","","","","","","","",""
"01/01/2017","108111","1","Y","75","PRA","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1616103","","","","","","","","","",""
"01/01/2017","108112","1","Y","80","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1003215","","","","","","","","","","","",""
"01/01/2017","108114","1","Y","160","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1138937","","","","","","","","","",""
"01/01/2017","108115","1","N","120","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108116","1","N","80","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108117","1","N","100","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108118","1","N","210","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108119","1","Y","140","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1013215","","","","","","","","","","","",""
"01/01/2017","108120","1","N","40","WRK","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108121","1","N","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1019064","","","","","","","","","","","",""
"01/01/2017","108122","1","Y","20","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","1065347","","","","","","","","","","","","",""
"01/01/2017","108123","1","Y","35","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065347","","","","","","","","","",""
"01/01/2017","108124","1","N","60","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108124","2","N","60","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108125","1","N","120","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108126","1","Y","90","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1636263","","","","","","","","","",""
"01/01/2017","108127","1","N","100","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108128","1","N","60","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108129","1","N","70","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108130","1","N","100","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108132","1","N","20","","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","","","","","","","","","","","1066631","","",""
"01/01/2017","108133","1","N","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002969","","","","","","","","","","","",""
"01/01/2017","108134","1","N","100","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108135","1","Y","100","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1207106","","","","","","","","","",""
"01/01/2017","108136","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1214553","","","","","","","","","",""
"01/01/2017","108137","1","N","45","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","108138","1","Y","120","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
