"Eff_Date","Course_ID","Offer_Nbr","Primary_Component","Enrol_Component","Final_Exam","Sect_Size","Contact","SPlus_Templates_Reqd","Component"
"01/01/2017","105604","1","LEC","LEC","Y","20","1.000","1.00","LEC"
"01/01/2017","105605","1","SEM","SEM","N","10","2.000","1.00","SEM"
"01/01/2017","105606","1","WRK","","N","20","3.000","1.00","WRK"
"01/01/2017","105609","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105611","1","LEC","LEC","N","45","2.000","1.00","LEC"
"01/01/2017","105613","1","LEC","LEC","N","45","2.000","1.00","LEC"
"01/01/2017","105617","1","SEM","SEM","N","24","8.000","5.00","SEM"
"01/01/2017","105618","1","SEM","SEM","Y","35","8.000","2.00","SEM"
"01/01/2017","105619","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105620","1","SEM","SEM","N","24","8.000","5.00","SEM"
"01/01/2017","105623","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105624","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105625","1","SEM","SEM","N","24","8.000","2.00","SEM"
"01/01/2017","105626","1","SEM","SEM","N","24","8.000","2.00","SEM"
"01/01/2017","105627","1","SEM","SEM","N","20","8.000","5.00","SEM"
"01/01/2017","105636","1","LEC","","Y","20","1.000","3.00","LEC"
"01/01/2017","105637","1","LEC","","Y","20","1.000","3.00","LEC"
"01/01/2017","105644","1","LEC","","N","40","1.000","1.00","TUT"
"01/01/2017","105644","1","LEC","","Y","200","1.000","3.00","LEC"
"01/01/2017","105645","1","LEC","","N","40","1.000","1.00","TUT"
"01/01/2017","105645","1","LEC","","N","40","4.000","1.00","PRA"
"01/01/2017","105645","1","LEC","","Y","40","2.000","1.00","LEC"
"01/01/2017","105646","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105647","1","SEM","","Y","30","3.000","1.00","SEM"
"01/01/2017","105647","2","SEM","","Y","30","3.000","1.00","SEM"
"01/01/2017","105649","1","SEM","SEM","Y","30","3.000","1.00","SEM"
"01/01/2017","105650","1","LEC","","N","25","2.000","1.00","WRK"
"01/01/2017","105650","1","LEC","","Y","25","3.000","3.00","LEC"
"01/01/2017","105651","1","PJT","","N","30","0.000","1.00","PJT"
"01/01/2017","105652","1","PJT","","N","30","0.000","1.00","PJT"
"01/01/2017","105653","1","LEC","","N","15","1.000","1.00","LEC"
"01/01/2017","105653","1","LEC","","N","15","2.000","1.00","WRK"
"01/01/2017","105656","1","LEC","","N","15","1.000","2.00","WRK"
"01/01/2017","105656","1","LEC","","Y","15","1.000","3.00","LEC"
"01/01/2017","105657","1","LEC","","N","15","1.000","2.00","WRK"
"01/01/2017","105657","1","LEC","","Y","15","1.000","3.00","LEC"
"01/01/2017","105660","1","LEC","","Y","5","1.000","3.00","LEC"
"01/01/2017","105661","1","LEC","","Y","5","1.000","3.00","LEC"
"01/01/2017","105663","1","LEC","","N","45","1.000","1.00","TUT"
"01/01/2017","105663","1","LEC","","Y","45","2.000","2.00","LEC"
"01/01/2017","105664","1","LEC","","N","140","2.000","1.00","TUT"
"01/01/2017","105664","1","LEC","","Y","140","2.000","1.00","LEC"
"01/01/2017","105668","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105671","1","LEC","","N","10","1.000","2.00","TUT"
"01/01/2017","105671","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","105677","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105678","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105679","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105680","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105681","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105683","1","WRK","","N","20","3.000","1.00","WRK"
"01/01/2017","105685","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105690","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105691","1","IND","","N","0","0.000","1.00","IND"
"01/01/2017","105692","1","IND","","N","20","0.500","1.00","IND"
"01/01/2017","105693","1","IND","IND","N","25","80.000","1.00","IND"
"01/01/2017","105699","1","LEC","","N","20","2.000","2.00","LEC"
"01/01/2017","105700","1","SEM","SEM","Y","50","3.000","2.00","SEM"
"01/01/2017","105700","2","SEM","SEM","Y","50","3.000","2.00","SEM"
"01/01/2017","105701","1","TUT","","N","30","1.000","1.00","SGD"
"01/01/2017","105701","1","TUT","","N","30","1.000","1.00","TUT"
"01/01/2017","105701","1","TUT","","N","170","1.000","1.00","LEC"
"01/01/2017","105705","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","105711","1","LEC","","Y","230","2.000","2.00","LEC"
"01/01/2017","105712","1","LEC","","Y","230","2.000","2.00","LEC"
"01/01/2017","105713","1","UNS","","N","50","0.000","1.00","UNS"
"01/01/2017","105713","2","UNS","","N","50","0.000","1.00","UNS"
"01/01/2017","105714","1","UNS","","N","50","0.000","1.00","UNS"
"01/01/2017","105714","2","UNS","","N","50","0.000","1.00","UNS"
"01/01/2017","105716","1","LEC","","Y","130","2.000","2.00","LEC"
"01/01/2017","105717","1","LEC","","Y","30","2.000","2.00","LEC"
"01/01/2017","105718","1","LEC","","Y","25","8.000","3.00","LEC"
"01/01/2017","105721","1","LEC","","Y","60","2.000","2.00","LEC"
"01/01/2017","105722","1","LEC","","Y","80","2.000","2.00","LEC"
"01/01/2017","105723","1","LEC","","Y","40","8.000","4.00","LEC"
"01/01/2017","105724","1","LEC","","Y","40","8.000","4.00","LEC"
"01/01/2017","105725","1","LEC","","Y","40","8.000","4.00","LEC"
"01/01/2017","105726","1","LEC","","N","30","3.000","1.00","PRA"
"01/01/2017","105726","1","LEC","","N","80","2.000","2.00","LEC"
"01/01/2017","105728","1","LEC","","N","60","2.000","1.00","TUT"
"01/01/2017","105728","1","LEC","","Y","60","2.000","1.00","LEC"
"01/01/2017","105729","1","LEC","","N","20","2.000","1.00","TUT"
"01/01/2017","105729","1","LEC","","Y","20","2.000","1.00","LEC"
"01/01/2017","105730","1","LEC","","N","20","1.000","1.00","PRA"
"01/01/2017","105730","1","LEC","","N","20","1.000","1.00","TUT"
"01/01/2017","105730","1","LEC","","Y","20","1.000","2.00","LEC"
"01/01/2017","105731","1","LEC","","N","60","1.000","1.00","PRA"
"01/01/2017","105731","1","LEC","","N","60","1.000","1.00","TUT"
"01/01/2017","105731","1","LEC","","Y","60","1.000","2.00","LEC"
"01/01/2017","105734","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105734","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105735","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105735","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105738","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105738","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105739","1","TUT","LEC","N","1","2.000","1.00","TUT"
"01/01/2017","105739","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105740","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105740","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105741","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105741","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105742","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105742","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105743","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105743","1","TUT","LEC","N","10","2.000","2.00","TUT"
"01/01/2017","105744","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105744","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105745","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105745","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105746","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105746","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105747","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105747","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105748","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105748","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105749","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105749","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105750","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105750","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105751","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105751","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105752","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105752","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105753","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105753","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105754","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105754","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105755","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105755","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105756","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105756","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105757","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105757","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105758","1","TUT","LEC","N","20","2.000","1.00","LEC"
"01/01/2017","105758","1","TUT","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","105759","1","TUT","LEC","N","20","2.000","1.00","LEC"
"01/01/2017","105759","1","TUT","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","105760","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105760","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105761","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105761","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105762","1","TUT","LEC","N","60","2.000","1.00","LEC"
"01/01/2017","105762","1","TUT","LEC","N","60","2.000","1.00","TUT"
"01/01/2017","105763","1","TUT","LEC","N","60","2.000","1.00","LEC"
"01/01/2017","105763","1","TUT","LEC","N","60","2.000","1.00","TUT"
"01/01/2017","105764","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105764","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105765","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105765","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105766","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105766","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105767","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105767","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105768","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105768","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105769","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105769","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105770","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105770","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105771","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105771","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105772","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105772","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105773","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105773","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105774","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105774","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105775","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105775","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105776","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105776","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105777","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105777","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105780","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105780","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105781","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105781","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105782","1","TUT","LEC","N","60","2.000","1.00","LEC"
"01/01/2017","105782","1","TUT","LEC","N","60","2.000","1.00","TUT"
"01/01/2017","105783","1","TUT","LEC","N","60","2.000","1.00","LEC"
"01/01/2017","105783","1","TUT","LEC","N","60","2.000","1.00","TUT"
"01/01/2017","105784","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105784","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105785","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105785","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105786","1","TUT","LEC","N","15","2.000","1.00","TUT"
"01/01/2017","105786","1","TUT","LEC","N","155","2.000","2.00","LEC"
"01/01/2017","105787","1","TUT","LEC","N","15","2.000","1.00","TUT"
"01/01/2017","105787","1","TUT","LEC","N","155","2.000","2.00","LEC"
"01/01/2017","105788","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105788","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105789","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105789","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105790","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105790","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105791","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105791","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105792","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105792","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105793","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105793","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105794","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105794","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105795","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105795","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105800","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105800","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105801","1","TUT","LEC","N","20","2.000","1.00","LEC"
"01/01/2017","105801","1","TUT","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","105802","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105802","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105803","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105803","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105804","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105804","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105805","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105805","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105808","1","TUT","LEC","N","30","2.000","1.00","TUT"
"01/01/2017","105808","1","TUT","LEC","N","30","2.000","2.00","LEC"
"01/01/2017","105809","1","TUT","LEC","N","30","2.000","1.00","LEC"
"01/01/2017","105809","1","TUT","LEC","N","30","2.000","1.00","TUT"
"01/01/2017","105810","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105810","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105811","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105811","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105812","1","TUT","LEC","N","20","2.000","1.00","LEC"
"01/01/2017","105812","1","TUT","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","105813","1","TUT","LEC","N","20","2.000","1.00","LEC"
"01/01/2017","105813","1","TUT","LEC","N","20","2.000","2.00","TUT"
"01/01/2017","105814","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105814","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105815","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105815","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105816","1","TUT","LEC","N","20","2.000","1.00","LEC"
"01/01/2017","105816","1","TUT","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","105817","1","TUT","LEC","N","20","2.000","1.00","LEC"
"01/01/2017","105817","1","TUT","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","105818","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105818","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105819","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105819","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105820","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105820","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105821","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105821","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105822","1","TUT","LEC","N","5","1.000","1.00","LEC"
"01/01/2017","105822","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105823","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105823","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105824","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105824","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105825","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105825","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105826","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105826","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105827","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105827","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105828","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105828","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105829","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105829","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105830","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105830","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105831","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105831","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105832","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105832","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105833","1","TUT","LEC","N","10","2.000","1.00","LEC"
"01/01/2017","105833","1","TUT","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","105834","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105834","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105835","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105835","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105836","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105836","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105837","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105837","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105838","1","TUT","LEC","N","20","2.000","1.00","LEC"
"01/01/2017","105838","1","TUT","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","105839","1","TUT","LEC","N","25","2.000","1.00","LEC"
"01/01/2017","105839","1","TUT","LEC","N","25","2.000","1.00","TUT"
"01/01/2017","105845","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105845","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105847","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105847","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105848","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105848","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105849","1","TUT","LEC","N","5","2.000","1.00","LEC"
"01/01/2017","105849","1","TUT","LEC","N","5","2.000","1.00","TUT"
"01/01/2017","105861","1","LEC","LEC","N","32","2.000","1.00","WRK"
"01/01/2017","105861","1","LEC","LEC","N","190","1.000","1.00","LEC"
"01/01/2017","105865","1","LEC","LEC","N","36","1.000","1.00","TUT"
"01/01/2017","105865","1","LEC","LEC","Y","150","2.000","1.00","LEC"
"01/01/2017","105866","1","LEC","LEC","N","22","1.000","1.00","TUT"
"01/01/2017","105866","1","LEC","LEC","N","110","1.000","2.00","LEC"
"01/01/2017","105872","1","LEC","","N","80","2.000","1.00","PRA"
"01/01/2017","105872","1","LEC","","N","80","2.000","1.00","WRK"
"01/01/2017","105872","1","LEC","","Y","150","1.000","2.00","LEC"
"01/01/2017","105872","2","LEC","","N","80","2.000","1.00","PRA"
"01/01/2017","105872","2","LEC","","N","80","2.000","1.00","WRK"
"01/01/2017","105872","2","LEC","","Y","150","1.000","2.00","LEC"
"01/01/2017","105873","1","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","105873","1","LEC","","N","45","2.000","1.00","PRA"
"01/01/2017","105873","1","LEC","","Y","200","1.000","3.00","LEC"
"01/01/2017","105873","2","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","105873","2","LEC","","N","45","2.000","1.00","PRA"
"01/01/2017","105873","2","LEC","","Y","200","1.000","3.00","LEC"
"01/01/2017","105874","1","LEC","","N","20","1.000","1.00","SGD"
"01/01/2017","105874","1","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","105874","1","LEC","","N","45","2.000","1.00","PRA"
"01/01/2017","105874","1","LEC","","N","80","2.000","1.00","WRK"
"01/01/2017","105874","1","LEC","","Y","200","1.000","2.00","LEC"
"01/01/2017","105874","2","LEC","","N","20","1.000","1.00","SGD"
"01/01/2017","105874","2","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","105874","2","LEC","","N","45","2.000","1.00","PRA"
"01/01/2017","105874","2","LEC","","N","80","2.000","1.00","WRK"
"01/01/2017","105874","2","LEC","","Y","200","1.000","2.00","LEC"
"01/01/2017","105875","1","LEC","","N","30","1.000","1.00","TUT"
"01/01/2017","105875","1","LEC","","N","80","2.000","1.00","PRA"
"01/01/2017","105875","1","LEC","","Y","190","1.000","3.00","LEC"
"01/01/2017","105875","2","LEC","","N","30","1.000","1.00","TUT"
"01/01/2017","105875","2","LEC","","N","80","2.000","1.00","PRA"
"01/01/2017","105875","2","LEC","","Y","190","1.000","3.00","LEC"
"01/01/2017","105876","1","PRA","","N","45","2.000","1.00","WRK"
"01/01/2017","105876","1","PRA","","Y","45","2.000","1.00","PRA"
"01/01/2017","105876","2","PRA","","N","45","2.000","1.00","WRK"
"01/01/2017","105876","2","PRA","","Y","45","2.000","1.00","PRA"
"01/01/2017","105877","1","SGD","","N","24","1.000","1.00","SGD"
"01/01/2017","105877","1","SGD","","N","24","1.000","1.00","TUT"
"01/01/2017","105877","1","SGD","","N","80","2.000","1.00","PRA"
"01/01/2017","105877","1","SGD","","N","80","2.000","1.00","WRK"
"01/01/2017","105877","1","SGD","","Y","280","1.000","2.00","LEC"
"01/01/2017","105877","2","SGD","","N","24","1.000","1.00","SGD"
"01/01/2017","105877","2","SGD","","N","24","1.000","1.00","TUT"
"01/01/2017","105877","2","SGD","","N","80","2.000","1.00","PRA"
"01/01/2017","105877","2","SGD","","N","80","2.000","1.00","WRK"
"01/01/2017","105877","2","SGD","","Y","280","1.000","2.00","LEC"
"01/01/2017","105878","1","LEC","","N","30","1.000","1.00","TUT"
"01/01/2017","105878","1","LEC","","Y","30","1.000","3.00","LEC"
"01/01/2017","105879","1","LEC","","Y","50","2.000","1.00","LEC"
"01/01/2017","105880","1","LEC","","Y","35","2.000","1.00","LEC"
"01/01/2017","105882","1","LEC","","Y","50","2.000","1.00","LEC"
"01/01/2017","105883","1","PJT","","N","25","0.000","1.00","PJT"
"01/01/2017","105884","1","LEC","","N","25","2.000","1.00","LEC"
"01/01/2017","105885","1","LEC","","Y","20","2.000","1.00","LEC"
"01/01/2017","105886","1","LEC","","Y","20","2.000","1.00","LEC"
"01/01/2017","105887","1","PJT","","N","25","1.000","1.00","PJT"
"01/01/2017","105888","1","LEC","","N","25","2.000","1.00","LEC"
"01/01/2017","105889","1","LEC","","Y","25","2.000","2.00","LEC"
"01/01/2017","105890","1","LEC","","Y","30","1.000","4.00","LEC"
"01/01/2017","105891","1","WRK","","N","20","1.000","1.00","LAB"
"01/01/2017","105891","1","WRK","","N","20","1.000","2.00","TUT"
"01/01/2017","105891","1","WRK","","N","20","2.000","1.00","WRK"
"01/01/2017","105891","1","WRK","","Y","20","2.000","3.00","LEC"
"01/01/2017","105892","1","LEC","","N","25","1.000","2.00","TUT"
"01/01/2017","105892","1","LEC","","Y","25","2.000","1.00","LEC"
"01/01/2017","105893","1","LEC","","N","20","2.000","1.00","LAB"
"01/01/2017","105893","1","LEC","","N","40","1.000","1.00","TUT"
"01/01/2017","105893","1","LEC","","Y","40","2.000","2.00","LEC"
"01/01/2017","105894","1","LEC","","N","40","1.000","1.00","TUT"
"01/01/2017","105894","1","LEC","","N","40","2.000","1.00","LAB"
"01/01/2017","105894","1","LEC","","Y","40","2.000","2.00","LEC"
"01/01/2017","105895","1","LEC","","N","25","1.000","1.00","PRA"
"01/01/2017","105895","1","LEC","","N","25","1.000","2.00","TUT"
"01/01/2017","105895","1","LEC","","Y","25","1.000","2.00","LEC"
"01/01/2017","105896","1","LEC","","N","20","1.000","1.00","PRA"
"01/01/2017","105896","1","LEC","","N","20","1.000","1.00","TUT"
"01/01/2017","105896","1","LEC","","Y","20","1.000","2.00","LEC"
"01/01/2017","105897","1","LEC","","N","20","1.000","1.00","PRA"
"01/01/2017","105897","1","LEC","","N","20","2.000","1.00","LAB"
"01/01/2017","105897","1","LEC","","Y","20","1.000","3.00","LEC"
"01/01/2017","105899","1","LEC","","N","20","1.000","1.00","PRA"
"01/01/2017","105899","1","LEC","","N","20","1.000","1.00","TUT"
"01/01/2017","105899","1","LEC","","Y","20","1.000","1.00","LEC"
"01/01/2017","105900","1","LEC","","Y","20","2.000","2.00","LEC"
"01/01/2017","105901","1","LEC","","N","10","1.000","1.00","TUT"
"01/01/2017","105901","1","LEC","","Y","10","1.000","2.00","LEC"
"01/01/2017","105902","1","LEC","","N","25","1.500","1.00","WRK"
