"Eff_Date","Course_ID","Offer_Nbr","Offering_Acad_Org","Owner_Acad_Org","Pct_Owned"
"01/01/2017","105921","1","MATHSCI","",""
"01/01/2017","105922","1","MATHSCI","",""
"01/01/2017","105923","1","MATHSCI","",""
"01/01/2017","105924","1","MATHSCI","",""
"01/01/2017","105925","1","MATHSCI","",""
"01/01/2017","105926","1","MATHSCI","",""
"01/01/2017","105929","1","MATHSCI","",""
"01/01/2017","105930","1","MATHSCI","",""
"01/01/2017","105931","1","EDUCS","",""
"01/01/2017","105932","1","EDUCS","",""
"01/01/2017","105933","1","EDUCS","",""
"01/01/2017","105934","1","EDUCS","",""
"01/01/2017","105937","1","EDUCS","",""
"01/01/2017","105938","1","EDUCS","",""
"01/01/2017","105939","1","EDUCS","",""
"01/01/2017","105940","1","EDUCS","",""
"01/01/2017","105941","1","EDUCS","",""
"01/01/2017","105942","1","EDUCS","",""
"01/01/2017","105943","1","EDUCS","",""
"01/01/2017","105944","1","EDUCS","",""
"01/01/2017","105945","1","EDUCS","",""
"01/01/2017","105946","1","EDUCS","",""
"01/01/2017","105947","1","EDUCS","",""
"01/01/2017","105948","1","EDUCS","",""
"01/01/2017","105949","1","EDUCS","",""
"01/01/2017","105950","1","EDUCS","",""
"01/01/2017","105951","1","EDUCS","",""
"01/01/2017","105952","1","EDUCS","",""
"01/01/2017","105955","1","EDUCS","",""
"01/01/2017","105956","1","EDUCS","",""
"01/01/2017","105959","1","EDUCS","",""
"01/01/2017","105960","1","EDUCS","",""
"01/01/2017","105961","1","EDUCS","",""
"01/01/2017","105962","1","EDUCS","",""
"01/01/2017","105963","1","ELECENG","",""
"01/01/2017","105964","1","ELECENG","",""
"01/01/2017","105965","1","ELECENG","",""
"01/01/2017","105966","1","ELECENG","",""
"01/01/2017","105968","1","ELECENG","",""
"01/01/2017","105969","1","ELECENG","",""
"01/01/2017","105971","1","ELECENG","",""
"01/01/2017","105972","1","ELECENG","",""
"01/01/2017","105973","1","ELECENG","",""
"01/01/2017","105974","1","ELECENG","ENGMATHFO","10.000"
"01/01/2017","105974","1","ELECENG","ELECENG","90.000"
"01/01/2017","105975","1","ELECENG","",""
"01/01/2017","105978","1","ELECENG","",""
"01/01/2017","105979","1","ELECENG","",""
"01/01/2017","105980","1","ELECENG","",""
"01/01/2017","105981","1","ELECENG","",""
"01/01/2017","105982","1","ELECENG","",""
"01/01/2017","105983","1","ELECENG","",""
"01/01/2017","105984","1","ELECENG","",""
"01/01/2017","105985","1","ELECENG","",""
"01/01/2017","105986","1","BUSSCH","",""
"01/01/2017","105987","1","ELECENG","",""
"01/01/2017","105988","1","ELECENG","",""
"01/01/2017","105994","1","CHEMENG","",""
"01/01/2017","105995","1","CHEMENG","",""
"01/01/2017","105996","1","CHEMENG","",""
"01/01/2017","105998","1","CHEMENG","",""
"01/01/2017","105999","1","CHEMENG","",""
"01/01/2017","106000","1","CHEMENG","",""
"01/01/2017","106001","1","CLINNURSE","",""
"01/01/2017","106002","1","CLINNURSE","",""
"01/01/2017","106003","1","ELECENG","",""
"01/01/2017","106005","1","BUSSCH","",""
"01/01/2017","106005","2","BUSSCH","",""
"01/01/2017","106006","1","BUSSCH","",""
"01/01/2017","106006","2","BUSSCH","",""
"01/01/2017","106008","1","BUSSCH","",""
"01/01/2017","106010","1","DENTAL","",""
"01/01/2017","106011","1","CLINNURSE","",""
"01/01/2017","106012","1","DENTAL","",""
"01/01/2017","106013","1","LAWS","",""
"01/01/2017","106014","1","LAWS","",""
"01/01/2017","106015","1","LAWS","",""
"01/01/2017","106016","1","LAWS","",""
"01/01/2017","106017","1","LAWS","",""
"01/01/2017","106018","1","LAWS","",""
"01/01/2017","106019","1","LAWS","",""
"01/01/2017","106020","1","CLINNURSE","",""
"01/01/2017","106022","1","CLINNURSE","",""
"01/01/2017","106028","1","PSYCHOLOGY","",""
"01/01/2017","106029","1","PROFFO","",""
"01/01/2017","106030","1","PROFFO","",""
"01/01/2017","106031","1","PSYCHOLOGY","",""
"01/01/2017","106032","1","PROFFO","",""
"01/01/2017","106033","1","PROFFO","",""
"01/01/2017","106034","1","PROFFO","",""
"01/01/2017","106035","1","PROFFO","",""
"01/01/2017","106036","1","MEDICINE","",""
"01/01/2017","106037","1","MEDICINE","",""
"01/01/2017","106038","1","MEDICINE","MEDSCI","90.000"
"01/01/2017","106038","1","MEDICINE","MEDICINE","10.000"
"01/01/2017","106039","1","CLINNURSE","",""
"01/01/2017","106040","1","CLINNURSE","",""
"01/01/2017","106041","1","CLINNURSE","",""
"01/01/2017","106042","1","CLINNURSE","",""
"01/01/2017","106044","1","CLINNURSE","",""
"01/01/2017","106045","1","HISTORY","",""
"01/01/2017","106046","1","CLINNURSE","",""
"01/01/2017","106047","1","CLINNURSE","",""
"01/01/2017","106048","1","CLINNURSE","",""
"01/01/2017","106049","1","CLINNURSE","",""
"01/01/2017","106050","1","CLINNURSE","",""
"01/01/2017","106051","1","CLINNURSE","",""
"01/01/2017","106052","1","CLINNURSE","",""
"01/01/2017","106053","1","CLINNURSE","",""
"01/01/2017","106055","1","CLINNURSE","",""
"01/01/2017","106056","1","CLINNURSE","",""
"01/01/2017","106057","1","CLINNURSE","",""
"01/01/2017","106059","1","CLINNURSE","",""
"01/01/2017","106060","1","CLINNURSE","",""
"01/01/2017","106063","1","CLINNURSE","",""
"01/01/2017","106064","1","CLINNURSE","",""
"01/01/2017","106065","1","ECONOMICSS","",""
"01/01/2017","106066","1","CLINNURSE","",""
"01/01/2017","106067","1","CLINNURSE","",""
"01/01/2017","106068","1","ECONOMICSS","",""
"01/01/2017","106069","1","LAWS","",""
"01/01/2017","106070","1","ECONOMICSS","",""
"01/01/2017","106071","1","ECONOMICSS","",""
"01/01/2017","106072","1","ECONOMICSS","",""
"01/01/2017","106073","1","SCHAG&WINE","SCHAG&WINE","100.000"
"01/01/2017","106074","1","BUSSCH","BUSSCH","50.000"
"01/01/2017","106074","1","BUSSCH","PROFESSION","50.000"
"01/01/2017","106075","1","CLINNURSE","",""
"01/01/2017","106076","1","CLINNURSE","",""
"01/01/2017","106077","1","CLINNURSE","",""
"01/01/2017","106080","1","CLINNURSE","",""
"01/01/2017","106081","1","CLINNURSE","",""
"01/01/2017","106082","1","CLINNURSE","",""
"01/01/2017","106083","1","SCHVETSCI","",""
"01/01/2017","106084","1","CLINNURSE","",""
"01/01/2017","106085","1","SCHVETSCI","",""
"01/01/2017","106086","1","CLINNURSE","",""
"01/01/2017","106088","1","SCHVETSCI","",""
"01/01/2017","106089","1","CLINNURSE","",""
"01/01/2017","106090","1","CLINNURSE","",""
"01/01/2017","106091","1","SCHVETSCI","",""
"01/01/2017","106092","1","CLINNURSE","",""
"01/01/2017","106093","1","CLINNURSE","",""
"01/01/2017","106094","1","CLINNURSE","",""
"01/01/2017","106097","1","SCHBIOSCI","",""
"01/01/2017","106100","1","SCHAG&WINE","",""
"01/01/2017","106101","1","SCHAG&WINE","",""
"01/01/2017","106104","1","CLINNURSE","",""
"01/01/2017","106105","1","CLINNURSE","",""
"01/01/2017","106106","1","CLINNURSE","",""
"01/01/2017","106107","1","CLINNURSE","",""
"01/01/2017","106108","1","CLINNURSE","",""
"01/01/2017","106109","1","SCHAG&WINE","",""
"01/01/2017","106110","1","SCHVETSCI","",""
"01/01/2017","106111","1","SCHVETSCI","",""
"01/01/2017","106113","1","SCHVETSCI","",""
"01/01/2017","106116","1","CLINNURSE","",""
"01/01/2017","106117","1","CLINNURSE","",""
"01/01/2017","106118","1","CLINNURSE","",""
"01/01/2017","106120","1","CLINNURSE","",""
"01/01/2017","106121","1","CLINNURSE","",""
"01/01/2017","106122","1","CLINNURSE","",""
"01/01/2017","106126","1","CLINNURSE","",""
"01/01/2017","106127","1","CLINNURSE","",""
"01/01/2017","106128","1","SCHAG&WINE","",""
"01/01/2017","106133","1","SCHBIOSCI","",""
"01/01/2017","106134","1","SCHBIOSCI","",""
"01/01/2017","106136","1","ECONOMICSS","",""
"01/01/2017","106137","1","SURGSPEC","",""
"01/01/2017","106138","1","SURGSPEC","",""
"01/01/2017","106139","1","SURGSPEC","",""
"01/01/2017","106140","1","SURGSPEC","",""
"01/01/2017","106141","1","SURGSPEC","",""
"01/01/2017","106142","1","SURGSPEC","",""
"01/01/2017","106143","1","PSYCHOLOGY","",""
"01/01/2017","106144","1","PSYCHOLOGY","",""
"01/01/2017","106145","1","SCHBIOSCI","",""
"01/01/2017","106146","1","SCHBIOSCI","",""
"01/01/2017","106148","1","BUSSCH","",""
"01/01/2017","106148","2","BUSSCH","",""
"01/01/2017","106148","3","BUSSCH","",""
"01/01/2017","106150","1","BUSSCH","",""
"01/01/2017","106151","1","SCIFO","",""
"01/01/2017","106153","1","BUSSCH","",""
"01/01/2017","106153","2","BUSSCH","",""
"01/01/2017","106153","3","BUSSCH","",""
"01/01/2017","106156","1","BUSSCH","",""
"01/01/2017","106160","1","SCIFO","SCHPHYSCI","100.000"
"01/01/2017","106161","1","BUSSCH","",""
"01/01/2017","106161","2","BUSSCH","",""
"01/01/2017","106161","3","BUSSCH","",""
"01/01/2017","106162","1","SCIFO","",""
"01/01/2017","106163","1","SCHPHYSCI","",""
"01/01/2017","106164","1","SCHAG&WINE","",""
"01/01/2017","106169","1","SCHBIOSCI","",""
"01/01/2017","106170","1","SCHBIOSCI","",""
"01/01/2017","106171","1","SCHBIOSCI","",""
"01/01/2017","106172","1","SCHAG&WINE","SCHAG&WINE","100.000"
"01/01/2017","106173","1","BUSSCH","",""
"01/01/2017","106173","2","BUSSCH","",""
"01/01/2017","106174","1","SCHPHYSCI","",""
"01/01/2017","106175","1","GRADSTUD","PETROL","80.000"
"01/01/2017","106175","1","GRADSTUD","SCHPHYSCI","20.000"
"01/01/2017","106177","1","MATHSCI","",""
"01/01/2017","106178","1","ELECENG","",""
"01/01/2017","106180","1","MEDICINE","",""
"01/01/2017","106181","1","MEDICINE","",""
"01/01/2017","106182","1","MEDICINE","",""
"01/01/2017","106183","1","MEDICINE","",""
"01/01/2017","106184","1","MEDICINE","",""
"01/01/2017","106185","1","MEDICINE","",""
"01/01/2017","106186","1","MEDICINE","",""
"01/01/2017","106187","1","MEDICINE","",""
"01/01/2017","106188","1","MEDICINE","",""
"01/01/2017","106189","1","MEDICINE","",""
"01/01/2017","106190","1","MEDICINE","",""
"01/01/2017","106191","1","MEDICINE","",""
"01/01/2017","106192","1","MEDICINE","",""
"01/01/2017","106192","2","MEDICINE","",""
"01/01/2017","106193","1","MEDICINE","",""
"01/01/2017","106193","2","MEDICINE","",""
"01/01/2017","106194","1","MEDICINE","",""
"01/01/2017","106194","2","MEDICINE","",""
"01/01/2017","106195","1","MEDICINE","",""
"01/01/2017","106195","2","MEDICINE","",""
"01/01/2017","106196","1","PUBLICHLTH","",""
"01/01/2017","106197","1","PUBLICHLTH","",""
"01/01/2017","106198","1","PUBLICHLTH","",""
"01/01/2017","106199","1","PUBLICHLTH","",""
"01/01/2017","106200","1","PUBLICHLTH","",""
"01/01/2017","106201","1","PUBLICHLTH","",""
"01/01/2017","106203","1","PUBLICHLTH","",""
"01/01/2017","106204","1","CLINNURSE","",""
"01/01/2017","106205","1","ORALHLTH","",""
"01/01/2017","106208","1","GRADSTUD","CIV&ENVENG","75.000"
"01/01/2017","106208","1","GRADSTUD","ARCH&URBD","25.000"
"01/01/2017","106209","1","ORALHLTH","",""
"01/01/2017","106210","1","EDUCS","",""
"01/01/2017","106210","2","EDUCS","",""
"01/01/2017","106210","3","EDUCS","",""
"01/01/2017","106211","1","EDUCS","",""
"01/01/2017","106211","2","EDUCS","",""
"01/01/2017","106212","1","EDUCS","",""
"01/01/2017","106212","2","EDUCS","",""
"01/01/2017","106213","1","EDUCS","",""
"01/01/2017","106213","2","EDUCS","",""
"01/01/2017","106215","1","GRADSTUD","ECIC","20.000"
"01/01/2017","106215","1","GRADSTUD","BUSSCH","80.000"
"01/01/2017","106216","1","CIV&ENVENG","",""
"01/01/2017","106217","1","CHEMENG","",""
"01/01/2017","106218","1","CHEMENG","",""
"01/01/2017","106220","1","PUBLICHLTH","",""
"01/01/2017","106221","1","PUBLICHLTH","",""
"01/01/2017","106222","1","PUBLICHLTH","",""
"01/01/2017","106223","1","LAWS","",""
"01/01/2017","106226","1","CIV&ENVENG","",""
"01/01/2017","106227","1","CIV&ENVENG","",""
"01/01/2017","106228","1","GRADSTUD","CLINNURSE","60.000"
"01/01/2017","106228","1","GRADSTUD","GENPRAC","40.000"
"01/01/2017","106229","1","BUSSCH","",""
"01/01/2017","106231","1","LAWS","",""
"01/01/2017","106232","1","LAWS","",""
"01/01/2017","106234","1","CLINNURSE","",""
"01/01/2017","106235","1","SCHPHYSCI","",""
"01/01/2017","106236","1","SCHPHYSCI","",""
"01/01/2017","106237","1","SCHPHYSCI","",""
"01/01/2017","106240","1","CLINNURSE","",""
"01/01/2017","106241","1","CLINNURSE","",""
"01/01/2017","106244","1","GRADSTUD","PHILOSOPHY","40.000"
"01/01/2017","106244","1","GRADSTUD","MEDSPEC","60.000"
"01/01/2017","106247","1","GRADSTUD","SOCIALINQ","25.000"
"01/01/2017","106247","1","GRADSTUD","RURALHLTH","75.000"
"01/01/2017","106253","1","GRADSTUD","GEOG&ENV","30.000"
"01/01/2017","106253","1","GRADSTUD","PETROL","70.000"
"01/01/2017","106255","1","SCHVETSCI","",""
"01/01/2017","106256","1","SCHVETSCI","",""
"01/01/2017","106257","1","ECONOMICSS","",""
"01/01/2017","106258","1","GRADSTUD","MEDICINE","30.000"
"01/01/2017","106258","1","GRADSTUD","CLINNURSE","70.000"
"01/01/2017","106259","1","LOP","",""
"01/01/2017","106260","1","LOP","",""
"01/01/2017","106261","1","LOP","",""
"01/01/2017","106262","1","LOP","",""
"01/01/2017","106263","1","LOP","",""
"01/01/2017","106264","1","LOP","",""
"01/01/2017","106265","1","LOP","",""
"01/01/2017","106266","1","LOP","",""
"01/01/2017","106267","1","LOP","",""
"01/01/2017","106269","1","LOP","",""
"01/01/2017","106270","1","LOP","",""
"01/01/2017","106271","1","LOP","",""
"01/01/2017","106273","1","LOP","",""
"01/01/2017","106274","1","LOP","",""
"01/01/2017","106275","1","LOP","",""
"01/01/2017","106276","1","LOP","",""
"01/01/2017","106277","1","LOP","",""
"01/01/2017","106278","1","LOP","",""
"01/01/2017","106279","1","LOP","",""
"01/01/2017","106280","1","LOP","",""
"01/01/2017","106281","1","LOP","",""
"01/01/2017","106282","1","LOP","",""
"01/01/2017","106283","1","LOP","",""
"01/01/2017","106284","1","LOP","",""
"01/01/2017","106285","1","LOP","",""
"01/01/2017","106286","1","LOP","",""
"01/01/2017","106289","1","EDUCS","",""
"01/01/2017","106297","1","EDUCS","",""
"01/01/2017","106297","2","EDUCS","",""
"01/01/2017","106299","1","EDUCS","",""
"01/01/2017","106299","2","EDUCS","",""
"01/01/2017","106300","1","GEOG&ENV","",""
"01/01/2017","106301","1","GEOG&ENV","",""
"01/01/2017","106302","1","GEOG&ENV","",""
"01/01/2017","106303","1","GEOG&ENV","",""
"01/01/2017","106304","1","GEOG&ENV","",""
"01/01/2017","106305","1","GEOG&ENV","",""
"01/01/2017","106306","1","GEOG&ENV","",""
"01/01/2017","106307","1","BUSSCH","",""
"01/01/2017","106307","2","BUSSCH","",""
"01/01/2017","106310","1","BUSSCH","",""
"01/01/2017","106311","1","BUSSCH","",""
"01/01/2017","106313","1","GEOG&ENV","",""
"01/01/2017","106323","1","GEOG&ENV","",""
"01/01/2017","106324","1","GEOG&ENV","",""
"01/01/2017","106325","1","GEOG&ENV","",""
"01/01/2017","106326","1","GEOG&ENV","",""
"01/01/2017","106327","1","GEOG&ENV","",""
"01/01/2017","106328","1","GEOG&ENV","",""
"01/01/2017","106329","1","GEOG&ENV","",""
"01/01/2017","106330","1","GEOG&ENV","",""
"01/01/2017","106331","1","GEOG&ENV","",""
"01/01/2017","106332","1","GEOG&ENV","",""
"01/01/2017","106335","1","GEOG&ENV","",""
"01/01/2017","106335","2","GEOG&ENV","",""
"01/01/2017","106336","1","GEOG&ENV","",""
"01/01/2017","106342","1","GEOG&ENV","",""
"01/01/2017","106345","1","ANTHROPLGY","",""
"01/01/2017","106347","1","ARTHIST","",""
"01/01/2017","106348","1","ARTHIST","",""
"01/01/2017","106351","1","BUSSCH","",""
"01/01/2017","106351","2","BUSSCH","",""
"01/01/2017","106351","3","BUSSCH","",""
"01/01/2017","106352","1","BUSSCH","",""
"01/01/2017","106353","1","ENGLISH","",""
"01/01/2017","106355","1","ENGLISH","",""
"01/01/2017","106356","1","ENGLISH","",""
"01/01/2017","106357","1","ENGLISH","",""
"01/01/2017","106358","1","BUSSCH","",""
"01/01/2017","106358","2","BUSSCH","",""
"01/01/2017","106358","3","BUSSCH","",""
"01/01/2017","106359","1","BUSSCH","",""
"01/01/2017","106359","2","BUSSCH","",""
"01/01/2017","106359","3","BUSSCH","",""
"01/01/2017","106360","1","BUSSCH","",""
"01/01/2017","106360","2","BUSSCH","",""
"01/01/2017","106360","3","BUSSCH","",""
"01/01/2017","106361","1","MEDIA","",""
"01/01/2017","106362","1","MEDIA","",""
"01/01/2017","106363","1","LINGUISTIC","",""
"01/01/2017","106365","1","LINGUISTIC","",""
"01/01/2017","106367","1","LINGUISTIC","",""
"01/01/2017","106368","1","LINGUISTIC","",""
"01/01/2017","106369","1","ENGLISH","",""
"01/01/2017","106370","1","ENGLISH","",""
"01/01/2017","106371","1","ENGLISH","",""
"01/01/2017","106372","1","ENGLISH","",""
"01/01/2017","106373","1","CHEMENG","",""
"01/01/2017","106374","1","CHEMENG","",""
"01/01/2017","106375","1","CHEMENG","",""
"01/01/2017","106376","1","CHEMENG","CHEMENG","67.000"
"01/01/2017","106376","1","CHEMENG","COMPSCI","33.000"
"01/01/2017","106376","2","CHEMENG","",""
"01/01/2017","106377","1","MATHSCI","PUBLICHLTH","50.000"
"01/01/2017","106377","1","MATHSCI","MATHSCI","50.000"
"01/01/2017","106378","1","MATHSCI","PUBLICHLTH","50.000"
"01/01/2017","106378","1","MATHSCI","MATHSCI","50.000"
"01/01/2017","106381","1","MATHSCI","",""
"01/01/2017","106382","1","ELECENG","",""
"01/01/2017","106383","1","COMPSCI","",""
"01/01/2017","106384","1","COMPSCI","",""
"01/01/2017","106384","2","COMPSCI","",""
"01/01/2017","106385","1","COMPSCI","",""
"01/01/2017","106386","1","COMPSCI","",""
"01/01/2017","106387","1","COMPSCI","",""
"01/01/2017","106387","2","COMPSCI","",""
"01/01/2017","106388","1","COMPSCI","",""
"01/01/2017","106389","1","MATHSCI","",""
"01/01/2017","106391","1","MATHSCI","",""
"01/01/2017","106393","1","MATHSCI","",""
"01/01/2017","106396","1","CHEMENG","",""
"01/01/2017","106397","1","ENGLISH","",""
"01/01/2017","106402","1","GEOG&ENV","",""
"01/01/2017","106403","1","GEOG&ENV","",""
"01/01/2017","106406","1","EDUCS","",""
"01/01/2017","106406","2","EDUCS","",""
"01/01/2017","106406","3","EDUCS","",""
"01/01/2017","106407","1","ASIANSTD","",""
"01/01/2017","106408","1","EDUCS","",""
"01/01/2017","106408","2","EDUCS","",""
"01/01/2017","106408","3","EDUCS","",""
"01/01/2017","106409","1","EDUCS","",""
"01/01/2017","106409","2","EDUCS","",""
"01/01/2017","106410","1","EDUCS","",""
"01/01/2017","106410","2","EDUCS","",""
"01/01/2017","106412","1","ASIANSTD","",""
"01/01/2017","106415","1","MEDSCI","",""
"01/01/2017","106416","1","MEDSCI","",""
"01/01/2017","106417","1","MEDSCI","",""
"01/01/2017","106418","1","MEDSCI","",""
"01/01/2017","106419","1","MEDSCI","",""
"01/01/2017","106420","1","MEDSCI","",""
"01/01/2017","106421","1","MEDSCI","",""
"01/01/2017","106422","1","MEDSCI","",""
"01/01/2017","106423","1","PSYCHOLOGY","",""
"01/01/2017","106424","1","SCHVETSCI","",""
"01/01/2017","106425","1","P&CONTED","",""
"01/01/2017","106426","1","P&CONTED","",""
"01/01/2017","106427","1","LAWS","",""
"01/01/2017","106428","1","LAWS","",""
"01/01/2017","106429","1","LAWS","",""
"01/01/2017","106430","1","LAWS","",""
"01/01/2017","106433","1","LAWS","",""
"01/01/2017","106434","1","ECONOMICSS","",""
"01/01/2017","106435","1","ECONOMICSS","",""
"01/01/2017","106436","1","ECONOMICSS","",""
"01/01/2017","106437","1","ECONOMICSS","",""
"01/01/2017","106438","1","ECONOMICSS","",""
"01/01/2017","106439","1","ECONOMICSS","",""
"01/01/2017","106440","1","ECONOMICSS","",""
"01/01/2017","106441","1","LAWS","",""
"01/01/2017","106442","1","DENTAL","",""
"01/01/2017","106443","1","ECONOMICSS","",""
"01/01/2017","106444","1","DENTAL","",""
"01/01/2017","106445","1","LAWS","",""
"01/01/2017","106446","1","ORALHLTH","",""
"01/01/2017","106447","1","ORALHLTH","",""
"01/01/2017","106448","1","LAWS","",""
"01/01/2017","106449","1","LAWS","",""
"01/01/2017","106450","1","LAWS","",""
"01/01/2017","106451","1","ORALHLTH","",""
"01/01/2017","106452","1","ORALHLTH","",""
"01/01/2017","106453","1","ECONOMICSS","",""
"01/01/2017","106458","1","ECONOMICSS","",""
"01/01/2017","106459","1","ECONOMICSS","",""
"01/01/2017","106460","1","ECONOMICSS","",""
"01/01/2017","106461","1","ECONOMICSS","",""
"01/01/2017","106464","1","BUSSCH","",""
"01/01/2017","106466","1","CIV&ENVENG","",""
"01/01/2017","106467","1","CIV&ENVENG","",""
"01/01/2017","106468","1","CIV&ENVENG","",""
"01/01/2017","106469","1","ELECENG","",""
"01/01/2017","106470","1","ELECENG","",""
"01/01/2017","106471","1","CHEMENG","",""
"01/01/2017","106472","1","SCHBIOSCI","",""
"01/01/2017","106473","1","SCHBIOSCI","",""
"01/01/2017","106474","1","SCHBIOSCI","",""
"01/01/2017","106475","1","SCHBIOSCI","",""
"01/01/2017","106476","1","SCHBIOSCI","",""
"01/01/2017","106477","1","SCHBIOSCI","",""
"01/01/2017","106478","1","SCHBIOSCI","",""
"01/01/2017","106479","1","SCHBIOSCI","",""
"01/01/2017","106480","1","SCHPHYSCI","",""
"01/01/2017","106481","1","SCHPHYSCI","",""
"01/01/2017","106483","1","PSYCHOLOGY","",""
"01/01/2017","106484","1","DENTAL","",""
"01/01/2017","106485","1","DENTAL","",""
"01/01/2017","106486","1","DENTAL","",""
"01/01/2017","106487","1","DENTAL","",""
"01/01/2017","106488","1","SCHVETSCI","",""
"01/01/2017","106489","1","SCHVETSCI","",""
"01/01/2017","106490","1","SCHVETSCI","",""
"01/01/2017","106491","1","SCHVETSCI","",""
"01/01/2017","106492","1","SCHVETSCI","",""
"01/01/2017","106493","1","SCHVETSCI","",""
"01/01/2017","106494","1","SCHVETSCI","",""
"01/01/2017","106495","1","SCHVETSCI","",""
"01/01/2017","106496","1","PSYCHOLOGY","",""
"01/01/2017","106497","1","SCHVETSCI","",""
"01/01/2017","106499","1","PSYCHOLOGY","",""
"01/01/2017","106500","1","PSYCHOLOGY","",""
"01/01/2017","106501","1","PSYCHOLOGY","",""
"01/01/2017","106502","1","PSYCHOLOGY","",""
"01/01/2017","106503","1","MEDSCI","",""
"01/01/2017","106504","1","MEDICINE","",""
"01/01/2017","106505","1","MEDICINE","",""
"01/01/2017","106507","1","GRADSTUD","CLINNURSE","60.000"
"01/01/2017","106507","1","GRADSTUD","MEDSPEC","40.000"
"01/01/2017","106508","1","SCHAG&WINE","",""
"01/01/2017","106509","1","SCHAG&WINE","",""
"01/01/2017","106510","1","SCHAG&WINE","",""
"01/01/2017","106511","1","SCHAG&WINE","",""
"01/01/2017","106512","1","SCHAG&WINE","",""
"01/01/2017","106513","1","SCHAG&WINE","",""
"01/01/2017","106514","1","SCHAG&WINE","",""
"01/01/2017","106515","1","SCHAG&WINE","",""
"01/01/2017","106516","1","SCHAG&WINE","",""
"01/01/2017","106517","1","SCHAG&WINE","",""
"01/01/2017","106518","1","SCHAG&WINE","",""
"01/01/2017","106519","1","SCHAG&WINE","",""
"01/01/2017","106521","1","ARCH&URBD","",""
"01/01/2017","106522","1","ARCH&URBD","",""
"01/01/2017","106523","1","ARCH&URBD","",""
"01/01/2017","106524","1","ARCH&URBD","",""
"01/01/2017","106525","1","ARCH&URBD","",""
"01/01/2017","106526","1","ARCH&URBD","",""
"01/01/2017","106527","1","ARCH&URBD","",""
"01/01/2017","106528","1","ARCH&URBD","",""
"01/01/2017","106529","1","ARCH&URBD","",""
"01/01/2017","106530","1","ARCH&URBD","",""
"01/01/2017","106531","1","ARCH&URBD","",""
"01/01/2017","106532","1","ARCH&URBD","",""
"01/01/2017","106533","1","ARCH&URBD","",""
"01/01/2017","106534","1","ARCH&URBD","",""
"01/01/2017","106535","1","ARCH&URBD","",""
"01/01/2017","106536","1","ARCH&URBD","",""
"01/01/2017","106537","1","ARCH&URBD","",""
"01/01/2017","106538","1","ARCH&URBD","",""
"01/01/2017","106539","1","PETROL","",""
"01/01/2017","106540","1","PETROL","",""
"01/01/2017","106541","1","COMPSCI","",""
"01/01/2017","106545","1","SCHPHYSCI","",""
"01/01/2017","106546","1","MEDICINE","",""
"01/01/2017","106547","1","MEDICINE","",""
"01/01/2017","106548","1","MEDICINE","",""
"01/01/2017","106549","1","MEDICINE","",""
"01/01/2017","106554","1","MEDICINE","",""
"01/01/2017","106555","1","MEDICINE","",""
"01/01/2017","106556","1","SCHBIOSCI","",""
"01/01/2017","106559","1","MEDICINE","",""
"01/01/2017","106560","1","MEDICINE","",""
"01/01/2017","106562","1","SCHBIOSCI","",""
"01/01/2017","106564","1","MEDICINE","",""
"01/01/2017","106565","1","SCHBIOSCI","",""
"01/01/2017","106570","1","ELDERCON","",""
"01/01/2017","106571","1","ELDERCON","",""
"01/01/2017","106572","1","MEDICINE","",""
"01/01/2017","106573","1","MEDICINE","",""
"01/01/2017","106574","1","MEDICINE","",""
"01/01/2017","106575","1","MEDICINE","",""
"01/01/2017","106576","1","MEDICINE","",""
"01/01/2017","106577","1","MEDICINE","",""
"01/01/2017","106578","1","MEDICINE","",""
"01/01/2017","106587","1","ELDERCON","",""
"01/01/2017","106588","1","ELDERCON","",""
"01/01/2017","106591","1","WILTOYERLO","",""
"01/01/2017","106592","1","WILTOYERLO","",""
"01/01/2017","106593","1","WILTOYERLO","",""
"01/01/2017","106594","1","WILTOYERLO","",""
"01/01/2017","106600","1","ELDERCON","",""
"01/01/2017","106602","1","ELDERCON","",""
"01/01/2017","106603","1","PUBLICHLTH","",""
"01/01/2017","106604","1","ELDERCON","",""
"01/01/2017","106606","1","PUBLICHLTH","",""
"01/01/2017","106607","1","ELDERCON","",""
"01/01/2017","106608","1","PUBLICHLTH","",""
"01/01/2017","106609","1","PUBLICHLTH","",""
"01/01/2017","106610","1","GENPRAC","",""
"01/01/2017","106612","1","ELDERCON","",""
"01/01/2017","106613","1","PUBLICHLTH","",""
"01/01/2017","106614","1","ELDERCON","",""
"01/01/2017","106616","1","ELDERCON","",""
"01/01/2017","106617","1","PUBLICHLTH","",""
"01/01/2017","106618","1","ELDERCON","",""
"01/01/2017","106619","1","ELDERCON","",""
"01/01/2017","106620","1","ELDERCON","",""
"01/01/2017","106621","1","ELDERCON","",""
"01/01/2017","106622","1","ELDERCON","",""
"01/01/2017","106623","1","WILTOYERLO","",""
"01/01/2017","106624","1","WILTOYERLO","",""
"01/01/2017","106625","1","WILTOYERLO","",""
"01/01/2017","106626","1","ELDERCON","",""
"01/01/2017","106627","1","WILTOYERLO","",""
"01/01/2017","106629","1","WILTOYERLO","",""
"01/01/2017","106630","1","WILTOYERLO","",""
"01/01/2017","106631","1","ELDERCON","",""
"01/01/2017","106632","1","ELDERCON","",""
"01/01/2017","106633","1","ELDERCON","",""
"01/01/2017","106635","1","ELDERCON","",""
